#X Y Z
153.49902 155.35844 -533.35166
163.49902 155.35844 -533.35216
173.49902 155.35844 -533.35312
183.49902 155.35844 -533.35427
193.49902 155.35844 -533.35531
203.49902 155.35844 -533.35606
213.49902 155.35844 -533.35647
223.49902 155.35844 -533.35665
233.49902 155.35844 -533.35679
243.49902 155.35844 -533.35693
253.49902 155.35844 -533.35700
263.49902 155.35844 -533.35687
273.49902 155.35844 -533.35647
273.49902 165.35844 -533.35867
263.49902 165.35844 -533.35881
253.49902 165.35844 -533.35878
243.49902 165.35844 -533.35860
233.49902 165.35844 -533.35837
223.49902 165.35844 -533.35818
213.49902 165.35844 -533.35809
203.49902 165.35844 -533.35801
193.49902 165.35844 -533.35775
183.49902 165.35844 -533.35721
173.49902 165.35844 -533.35648
163.49902 165.35844 -533.35577
153.49902 165.35844 -533.35529
143.49902 165.35844 -533.35524
133.49902 165.35844 -533.35569
123.49902 165.35844 -533.35648
113.49902 165.35844 -533.35736
103.49902 165.35844 -533.35815
93.49902 165.35844 -533.35882
93.49902 175.35844 -533.36029
103.49902 175.35844 -533.35990
113.49902 175.35844 -533.35939
123.49902 175.35844 -533.35881
133.49902 175.35844 -533.35834
143.49902 175.35844 -533.35814
153.49902 175.35844 -533.35824
163.49902 175.35844 -533.35855
173.49902 175.35844 -533.35890
183.49902 175.35844 -533.35914
193.49902 175.35844 -533.35916
203.49902 175.35844 -533.35903
213.49902 175.35844 -533.35895
223.49902 175.35844 -533.35910
233.49902 175.35844 -533.35943
243.49902 175.35844 -533.35982
253.49902 175.35844 -533.36014
263.49902 175.35844 -533.36038
273.49902 175.35844 -533.36050
273.49902 185.35844 -533.36151
263.49902 185.35844 -533.36116
253.49902 185.35844 -533.36074
243.49902 185.35844 -533.36026
233.49902 185.35844 -533.35973
223.49902 185.35844 -533.35921
213.49902 185.35844 -533.35889
203.49902 185.35844 -533.35893
193.49902 185.35844 -533.35930
183.49902 185.35844 -533.35973
173.49902 185.35844 -533.36001
163.49902 185.35844 -533.36008
153.49902 185.35844 -533.36005
143.49902 185.35844 -533.36003
133.49902 185.35844 -533.36011
123.49902 185.35844 -533.36034
113.49902 185.35844 -533.36064
103.49902 185.35844 -533.36089
93.49902 185.35844 -533.36103
93.49902 195.35844 -533.36086
103.49902 195.35844 -533.36093
113.49902 195.35844 -533.36090
123.49902 195.35844 -533.36082
133.49902 195.35844 -533.36074
143.49902 195.35844 -533.36065
153.49902 195.35844 -533.36051
163.49902 195.35844 -533.36020
173.49902 195.35844 -533.35965
183.49902 195.35844 -533.35891
193.49902 195.35844 -533.35818
203.49902 195.35844 -533.35780
213.49902 195.35844 -533.35796
223.49902 195.35844 -533.35852
233.49902 195.35844 -533.35921
243.49902 195.35844 -533.35986
253.49902 195.35844 -533.36044
263.49902 195.35844 -533.36098
273.49902 195.35844 -533.36150
273.49902 205.35844 -533.36058
263.49902 205.35844 -533.35997
253.49902 205.35844 -533.35936
243.49902 205.35844 -533.35874
233.49902 205.35844 -533.35804
223.49902 205.35844 -533.35723
213.49902 205.35844 -533.35646
203.49902 205.35844 -533.35601
193.49902 205.35844 -533.35616
183.49902 205.35844 -533.35693
173.49902 205.35844 -533.35799
163.49902 205.35844 -533.35897
153.49902 205.35844 -533.35965
143.49902 205.35844 -533.36004
133.49902 205.35844 -533.36020
123.49902 205.35844 -533.36023
113.49902 205.35844 -533.36018
103.49902 205.35844 -533.36005
93.49902 205.35844 -533.35984
93.49902 215.35844 -533.35829
103.49902 215.35844 -533.35856
113.49902 215.35844 -533.35876
123.49902 215.35844 -533.35885
133.49902 215.35844 -533.35878
143.49902 215.35844 -533.35846
153.49902 215.35844 -533.35780
163.49902 215.35844 -533.35677
173.49902 215.35844 -533.35551
183.49902 215.35844 -533.35439
193.49902 215.35844 -533.35384
203.49902 215.35844 -533.35405
213.49902 215.35844 -533.35480
223.49902 215.35844 -533.35572
233.49902 215.35844 -533.35656
243.49902 215.35844 -533.35724
253.49902 215.35844 -533.35784
263.49902 215.35844 -533.35844
273.49902 215.35844 -533.35907
273.49902 225.35844 -533.35751
263.49902 225.35844 -533.35693
253.49902 225.35844 -533.35638
243.49902 225.35844 -533.35584
233.49902 225.35844 -533.35523
223.49902 225.35844 -533.35445
213.49902 225.35844 -533.35349
203.49902 225.35844 -533.35254
193.49902 225.35844 -533.35195
183.49902 225.35844 -533.35209
173.49902 225.35844 -533.35301
163.49902 225.35844 -533.35433
153.49902 225.35844 -533.35558
143.49902 225.35844 -533.35650
133.49902 225.35844 -533.35701
123.49902 225.35844 -533.35719
113.49902 225.35844 -533.35715
103.49902 225.35844 -533.35698
93.49902 225.35844 -533.35673
93.49902 235.35844 -533.35575
103.49902 235.35844 -533.35593
113.49902 235.35844 -533.35601
123.49902 235.35844 -533.35594
133.49902 235.35844 -533.35560
143.49902 235.35844 -533.35489
153.49902 235.35844 -533.35380
163.49902 235.35844 -533.35248
173.49902 235.35844 -533.35132
183.49902 235.35844 -533.35079
193.49902 235.35844 -533.35108
203.49902 235.35844 -533.35195
213.49902 235.35844 -533.35297
223.49902 235.35844 -533.35385
233.49902 235.35844 -533.35452
243.49902 235.35844 -533.35504
253.49902 235.35844 -533.35551
263.49902 235.35844 -533.35600
273.49902 235.35844 -533.35648
